word,sentence1,sentence2,cosine_similarity,label
scale,"['there', 'are', 'some', 'who', 'question', 'the', 'scale', 'of', 'our', 'ambitions']","['the', 'scale', 'of', 'the', 'map']",0.5463643074035645,1
foot,"['the', 'foot', 'of', 'the', 'mountain']","['the', 'foot', 'of', 'the', 'list']",0.9283884167671204,1
field,"['the', 'home', 'crowd', 'cheered', 'when', 'princeton', 'took', 'the', 'field']","['there', 'are', 'several', 'species', 'of', 'wild', 'flowers', 'growing', 'in', 'this', 'field']",0.5537852048873901,1
snap,"['to', 'snap', 'a', 'whip']","['to', 'snap', 'a', 'fastener']",0.902236819267273,1
whole,"['the', 'whole', 'of', 'american', 'literature']","['europe', 'considered', 'as', 'a', 'whole']",0.8706506490707397,1
shock,"['the', 'armies', 'met', 'in', 'the', 'shock', 'of', 'battle']","['the', 'train', 'hit', 'the', 'buffers', 'with', 'a', 'great', 'shock']",0.7953670024871826,0
hit,"['an', 'interesting', 'idea', 'hit', 'her']","['the', 'ball', 'hit', 'the', 'fence']",0.5950401425361633,0
field,"['anthropologists', 'do', 'much', 'of', 'their', 'work', 'in', 'the', 'field']","['field', 'work', 'traditionally', 'distinguishes', 'true', 'archaeologists', 'from', 'armchair', 'archaeologists']",0.699054479598999,1
finish,"['the', 'market', 'was', 'up', 'at', 'the', 'finish']","['almost', 'an', 'inspiration', 'which', 'gives', 'to', 'all', 'work', 'that', 'finish', 'which', 'is', 'almost', 'art', 'joseph', 'conrad']",0.6604815721511841,0
course,"['the', 'ship', 'changed', 'its', 'course', '15', 'degrees', 'towards', 'south']","['the', 'river', 'takes', 'a', 'southern', 'course']",0.5453141927719116,0
year,"['i', 'was', 'born', 'in', 'the', 'year', '1950']","['a', 'normal', 'year', 'has', '365', 'full', 'days', 'but', 'there', 'are', '366', 'days', 'in', 'a', 'leap', 'year']",0.6571232080459595,1
come,"['come', 'into', 'the', 'room']","['come', 'out', 'of', 'the', 'closet']",0.9045853018760681,1
air,"['the', 'flock', 'of', 'birds', 'took', 'to', 'the', 'air']","['there', 'was', 'a', 'tension', 'in', 'the', 'air', 'which', 'made', 'me', 'suspect', 'an', 'approaching', 'storm']",0.8107267618179321,1
head,"['the', 'beer', 'had', 'a', 'large', 'head', 'of', 'foam']","['pour', 'me', 'a', 'fresh', 'beer', 'this', 'one', 'has', 'no', 'head']",0.7865659594535828,1
energy,"['jogging', 'works', 'off', 'my', 'excess', 'energy']","['europeans', 'often', 'laugh', 'at', 'american', 'energy']",0.7556421160697937,0
forbid,"['the', 'rules', 'forbid', 'our', 'smoking']","['the', 'rules', 'forbid', 'us', 'from', 'smoking']",0.8990369439125061,1
smile,"['he', 'has', 'a', 'sinister', 'smile']","['she', 'had', 'a', 'smile', 'on', 'her', 'face']",0.6949382424354553,1
end,"['start', 'at', 'the', 'beginning', 'and', 'go', 'on', 'until', 'you', 'come', 'to', 'the', 'end']","['the', 'socalled', 'glorious', 'experiment', 'came', 'to', 'an', 'inglorious', 'end']",0.7145189642906189,0
face,"['dew', 'dripped', 'from', 'the', 'face', 'of', 'the', 'leaf']","['they', 'climbed', 'the', 'north', 'face', 'of', 'the', 'mountain']",0.8285431861877441,1
pull,"['he', 'was', 'sidelined', 'with', 'a', 'hamstring', 'pull']","['iron', 'fillings', 'drawn', 'by', 'the', 'pull', 'of', 'a', 'magnet']",0.8517513871192932,0
dish,"['marriage', 'was', 'scarcely', 'his', 'dish']","['she', 'prepared', 'a', 'special', 'dish', 'for', 'dinner']",0.6923626661300659,0
practice,"['a', 'hard', 'theory', 'to', 'put', 'into', 'practice']","['it', 'is', 'not', 'the', 'local', 'practice', 'to', 'wear', 'shorts', 'to', 'dinner']",0.781329333782196,0
cover,"['the', 'grant', 'doesnt', 'cover', 'my', 'salary']","['cover', 'the', 'child', 'with', 'a', 'blanket']",0.8574697971343994,0
block,"['block', 'the', 'graphs', 'so', 'one', 'can', 'see', 'the', 'results', 'clearly']","['block', 'a', 'plate', 'for', 'printing']",0.47312578558921814,0
head,"['200', 'head', 'of', 'cattle', 'and', '50', 'head', 'of', 'horses']","['a', 'head', 'of', 'steam']",0.5342583060264587,0
drop,"['it', 'was', 'a', 'miracle', 'that', 'he', 'survived', 'the', 'drop', 'from', 'that', 'height']","['there', 'was', 'a', 'drop', 'in', 'pressure', 'in', 'the', 'pulmonary', 'artery']",0.8628134727478027,0
return,"['the', 'return', 'of', 'spring']","['the', 'average', 'return', 'was', 'about', '5']",0.7189372181892395,0
deal,"['i', 'believe', 'its', 'your', 'deal']","['i', 'didnt', 'have', 'a', 'good', 'deal', 'all', 'evening']",0.8726005554199219,1
head,"['12', 'head', 'of', 'big', 'cattle', 'and', '14', 'head', 'of', 'branded', 'calves']","['200', 'head', 'of', 'cattle', 'and', '50', 'head', 'of', 'horses']",0.8721709251403809,1
draw,"['draw', 'pulp', 'from', 'the', 'fruit']","['draw', 'blood', 'and', 'pus']",0.805245041847229,0
mouth,"['he', 'stuffed', 'his', 'mouth', 'with', 'candy']","['he', 'rode', 'into', 'the', 'mouth', 'of', 'the', 'canyon']",0.8054710626602173,0
slip,"['she', 'couldnt', 'hurt', 'a', 'fly', 'young', 'slip', 'of', 'a', 'girl', 'that', 'she', 'is']","['he', 'blamed', 'his', 'slip', 'on', 'the', 'ice']",0.8381611704826355,0
control,"['measures', 'for', 'the', 'control', 'of', 'disease']","['the', 'control', 'condition', 'was', 'inappropriate', 'for', 'the', 'conclusions', 'he', 'wished', 'to', 'draw']",0.7348414659500122,0
house,"['she', 'felt', 'she', 'had', 'to', 'get', 'out', 'of', 'the', 'house']","['he', 'has', 'a', 'house', 'on', 'cape', 'cod']",0.5587080121040344,1
wall,"['the', 'south', 'wall', 'had', 'a', 'small', 'window']","['a', 'wall', 'of', 'prejudice']",0.5734827518463135,0
drag,"['peeling', 'potatoes', 'is', 'a', 'drag']","['he', 'took', 'a', 'drag', 'on', 'his', 'cigarette', 'and', 'expelled', 'the', 'smoke', 'slowly']",0.7830979824066162,0
drop,"['drop', 'him', 'from', 'the', 'republican', 'ticket']","['shop', 'til', 'you', 'drop']",0.7995418310165405,0
play,"['lets', 'play', 'like', 'i', 'am', 'mommy']","['play', 'cowboy', 'and', 'indians']",0.5821766257286072,1
strike,"['please', 'strike', 'this', 'remark', 'from', 'the', 'record']","['we', 'must', 'strike', 'the', 'enemys', 'oil', 'fields']",0.7946665287017822,0
catch,"['it', 'sounds', 'good', 'but', 'whats', 'the', 'catch']","['the', 'player', 'made', 'an', 'impressive', 'catch']",0.6825430393218994,0
cut,"['cut', 'a', 'movie', 'scene']","['cut', 'the', 'engines', 'when', 'the', 'plane', 'comes', 'to', 'a', 'halt']",0.6359689235687256,1
go,"['this', 'violinist', 'is', 'as', 'good', 'as', 'juilliardtrained', 'violinists', 'go']","['its', 'your', 'turn', 'go']",0.4785535931587219,0
splash,"['her', 'red', 'hat', 'gave', 'her', 'outfit', 'a', 'splash', 'of', 'color']","['he', 'made', 'a', 'great', 'splash', 'and', 'then', 'disappeared']",0.7457455396652222,0
play,"['there', 'was', 'too', 'much', 'play', 'in', 'the', 'steering', 'wheel']","['it', 'is', 'still', 'my', 'play']",0.8330825567245483,0
pay,"['she', 'had', 'to', 'pay', 'the', 'penalty', 'for', 'speaking', 'out', 'rashly']","['youll', 'pay', 'for', 'this']",0.8257721662521362,1
camp,"['city', 'kids', 'get', 'to', 'see', 'the', 'country', 'at', 'a', 'summer', 'camp']","['the', 'living', 'room', 'was', 'pure', 'camp']",0.7246265411376953,0
take,"['i', 'take', 'it', 'youre', 'not', 'going']","['i', 'estimate', 'the', 'trip', 'will', 'take', 'about', 'ten', 'minutes']",0.6683656573295593,0
end,"['he', 'came', 'to', 'a', 'bad', 'end']","['the', 'end', 'of', 'town']",0.8742897510528564,0
time,"['we', 'had', 'a', 'wonderful', 'time', 'at', 'the', 'party']","['the', 'judge', 'leniently', 'granted', 'a', 'sentence', 'with', 'no', 'hard', 'time']",0.8635586500167847,0
pain,"['the', 'pain', 'of', 'loneliness']","['the', 'patient', 'developed', 'severe', 'pain', 'and', 'distension']",0.7525573968887329,0
well,"['tears', 'well', 'in', 'her', 'eyes']","['the', 'currents', 'well', 'up']",0.6748709678649902,1
beat,"['the', 'boat', 'beat', 'in', 'the', 'strong', 'wind']","['i', 'beat', 'the', 'traffic']",0.9103307127952576,0
heart,"['the', 'heart', 'and', 'soul', 'of', 'the', 'republican', 'party']","['the', 'heart', 'and', 'soul', 'of', 'any', 'democracy', 'is', 'its', 'electorate']",0.9552165269851685,1
presence,"['any', 'painter', 'can', 'benefit', 'from', 'the', 'presence', 'of', 'a', 'live', 'model', 'from', 'which', 'to', 'draw']","['he', 'tested', 'for', 'the', 'presence', 'of', 'radon']",0.7726736664772034,1
drink,"['can', 'i', 'buy', 'you', 'a', 'drink']","['he', 'took', 'a', 'drink', 'of', 'his', 'beer', 'and', 'smacked', 'his', 'lips']",0.6209324598312378,0
system,"['a', 'system', 'generating', 'hydrogen', 'peroxide']","['in', 'a', 'static', 'system', 'oil', 'can', 'not', 'be', 'replaced', 'by', 'water', 'on', 'a', 'surface']",0.6603755354881287,1
shock,"['subjects', 'received', 'a', 'small', 'electric', 'shock', 'when', 'they', 'made', 'the', 'wrong', 'response']","['it', 'came', 'as', 'a', 'shock', 'to', 'learn', 'that', 'he', 'was', 'injured']",0.5807512402534485,0
foot,"['the', 'foot', 'of', 'the', 'page']","['the', 'foot', 'of', 'the', 'list']",0.9554628729820251,1
loss,"['loss', 'of', 'livestock', 'left', 'the', 'rancher', 'bankrupt']","['a', 'serious', 'loss', 'of', 'business']",0.7743186950683594,0
language,"['the', 'speed', 'with', 'which', 'a', 'program', 'can', 'be', 'executed', 'depends', 'on', 'the', 'language', 'in', 'which', 'it', 'is', 'written']","['language', 'sets', 'homo', 'sapiens', 'apart', 'from', 'all', 'other', 'animals']",0.618757426738739,0
way,"['they', 'didnt', 'have', 'much', 'in', 'the', 'way', 'of', 'clothing']","['they', 'are', 'on', 'the', 'way']",0.9027026891708374,0
frequency,"['the', 'frequency', 'of', 'modulation', 'was', '40', 'cycles', 'per', 'second']","['the', 'frequency', 'of', 'his', 'seizures', 'increased', 'as', 'he', 'grew', 'older']",0.5785796642303467,1
news,"['is', 'there', 'any', 'news', 'about', 'the', 'storm']","['thats', 'news', 'to', 'me']",0.4116600453853607,1
fire,"['we', 'sat', 'around', 'the', 'fire', 'singing', 'songs', 'and', 'telling', 'stories']","['fire', 'was', 'one', 'of', 'our', 'ancestors', 'first', 'discoveries']",0.8326715230941772,1
fanny,"['her', 'dress', 'was', 'so', 'short', 'you', 'could', 'nearly', 'see', 'her', 'fanny']","['in', 'england', 'fanny', 'is', 'vulgar', 'slang', 'for', 'female', 'genitals']",0.5655714869499207,1
hit,"['we', 'hit', 'detroit', 'at', 'one', 'in', 'the', 'morning', 'but', 'kept', 'driving', 'through', 'the', 'night']","['the', 'ball', 'hit', 'the', 'fence']",0.6896287798881531,0
raise,"['to', 'raise', 'somebody', 'to', 'office']","['raise', 'the', 'specter', 'of', 'unemployment']",0.41519695520401,0
name,"['halt', 'in', 'the', 'name', 'of', 'the', 'law']","['he', 'had', 'no', 'sons', 'and', 'there', 'was', 'no', 'one', 'to', 'carry', 'on', 'his', 'name']",0.7346476912498474,0
pain,"['your', 'mother', 'is', 'a', 'right', 'pain']","['that', 'kid', 'is', 'a', 'terrible', 'pain']",0.8679172992706299,1
thing,"['how', 'could', 'you', 'do', 'such', 'a', 'thing']","['he', 'has', 'a', 'thing', 'about', 'seafood']",0.6912036538124084,0
movement,"['the', 'second', 'movement', 'is', 'slow', 'and', 'melodic']","['it', 'was', 'an', 'expensive', 'watch', 'with', 'a', 'diamond', 'movement']",0.7813251614570618,0
absence,"['he', 'was', 'surprised', 'by', 'the', 'absence', 'of', 'any', 'explanation']","['absence', 'makes', 'the', 'heart', 'grow', 'fonder']",0.43884730339050293,1
section,"['a', 'section', 'of', 'a', 'fishing', 'rod']","['she', 'got', 'a', 'job', 'in', 'the', 'historical', 'section', 'of', 'the', 'treasury']",0.48408010601997375,0
call,"['he', 'placed', 'a', 'phone', 'call', 'to', 'london']","['the', 'salesmans', 'call', 'on', 'a', 'customer']",0.6842654347419739,0
scene,"['the', 'police', 'returned', 'to', 'the', 'scene', 'of', 'the', 'crime']","['he', 'made', 'a', 'scene']",0.6320751905441284,0
business,"['show', 'me', 'where', 'the', 'business', 'was', 'today']","['government', 'and', 'business', 'could', 'not', 'agree']",0.6068856120109558,0
execute,"['ill', 'execute', 'your', 'orders', 'as', 'soon', 'as', 'this', 'meeting', 'is', 'adjourned']","['execute', 'the', 'decision', 'of', 'the', 'people']",0.5673334002494812,1
trouble,"['i', 'went', 'to', 'a', 'lot', 'of', 'trouble']","['he', 'won', 'without', 'any', 'trouble']",0.4129144549369812,1
sense,"['a', 'sense', 'of', 'self']","['a', 'sense', 'of', 'happiness']",0.9258896112442017,1
progress,"['great', 'progress', 'in', 'the', 'arts']","['he', 'listened', 'for', 'the', 'progress', 'of', 'the', 'troops']",0.7755184769630432,0
funny,"['she', 'made', 'a', 'funny']","['she', 'told', 'a', 'funny', 'story']",0.7912480235099792,1
floor,"['the', 'floor', 'of', 'the', 'pelvis']","['he', 'is', 'a', 'floor', 'trader']",0.47248008847236633,0
apparition,"['the', 'sudden', 'apparition', 'of', 'the', 'spaniards', 'william', 'h', 'prescott']","['natives', 'were', 'amazed', 'at', 'the', 'apparition', 'of', 'this', 'white', 'stranger']",0.45196032524108887,1
head,"['12', 'head', 'of', 'big', 'cattle', 'and', '14', 'head', 'of', 'branded', 'calves']","['they', 'shot', '20', 'head', 'of', 'quail']",0.5941676497459412,1
hurl,"['a', 'hurl', 'of', 'abuse']","['he', 'managed', 'a', 'hurl', 'of', '503', 'metres']",0.6090933084487915,1
use,"['we', 'only', 'use', 'spanish', 'at', 'home']","['i', 'cant', 'use', 'this', 'tool']",0.8981093168258667,1
end,"['the', 'end', 'of', 'the', 'year']","['the', 'end', 'was', 'exciting']",0.904011607170105,0
now,"['it', 'worked', 'up', 'to', 'right', 'now']","['there', 'is', 'no', 'better', 'time', 'than', 'now']",0.8953709602355957,1
law,"['there', 'is', 'a', 'law', 'against', 'kidnapping']","['by', 'law', 'one', 'is', 'not', 'allowed', 'to', 'own', 'a', 'wallaby', 'in', 'new', 'york', 'city']",0.7665704488754272,0
house,"['the', 'children', 'were', 'playing', 'house']","['he', 'has', 'a', 'house', 'on', 'cape', 'cod']",0.5076377987861633,0
encounter,"['there', 'was', 'a', 'brief', 'encounter', 'in', 'the', 'hallway']","['their', 'encounter', 'was', 'a', 'matter', 'of', 'chance']",0.7616128921508789,1
forbid,"['the', 'rules', 'forbid', 'smoking']","['the', 'rules', 'forbid', 'our', 'smoking']",0.8250347375869751,1
call,"['why', 'dont', 'you', 'call', 'me', 'in', 'the', 'morning']","['why', 'dont', 'you', 'call', 'tomorrow']",0.8226204514503479,1
wash,"['the', 'car', 'is', 'so', 'dirty', 'we', 'need', 'to', 'wash', 'it']","['can', 'you', 'wash', 'away', 'the', 'spots', 'on', 'the', 'windows']",0.5693841576576233,1
face,"['he', 'washed', 'his', 'face']","['i', 'wish', 'i', 'had', 'seen', 'the', 'look', 'on', 'his', 'face', 'when', 'he', 'got', 'the', 'news']",0.8072178363800049,1
light,"['magoons', 'governorship', 'in', 'cuba', 'was', 'viewed', 'in', 'a', 'negative', 'light', 'by', 'many', 'cuban', 'historians', 'for', 'years', 'thereafter']","['the', 'light', 'of', 'my', 'life']",0.5827631950378418,1
ball,"['a', 'ball', 'of', 'fire']","['a', 'ball', 'of', 'twine']",0.7378531694412231,1
start,"['he', 'awoke', 'with', 'a', 'start']","['he', 'woke', 'with', 'a', 'start']",0.9830530881881714,1
shower,"['her', 'friends', 'organized', 'a', 'baby', 'shower', 'for', 'her', 'when', 'she', 'was', 'expecting']","['he', 'took', 'a', 'shower', 'after', 'the', 'game']",0.6677271127700806,0
set,"['set', 'these', 'words', 'in', 'italics']","['set', 'the', 'house', 'afire']",0.7326132655143738,0
side,"['he', 'was', 'on', 'the', 'heavy', 'side']","['look', 'on', 'the', 'bright', 'side']",0.9276431798934937,1
date,"['they', 'are', 'up', 'to', 'date']","['we', 'havent', 'heard', 'from', 'them', 'to', 'date']",0.7466270923614502,1
canvas,"['the', 'movie', 'demanded', 'a', 'dramatic', 'canvas', 'of', 'sound']","['the', 'crowded', 'canvas', 'of', 'history']",0.9065870046615601,1
fire,"['there', 'was', 'a', 'fire', 'at', 'the', 'school', 'last', 'night', 'and', 'the', 'whole', 'place', 'burned', 'down']","['we', 'sat', 'around', 'the', 'fire', 'singing', 'songs', 'and', 'telling', 'stories']",0.8771063089370728,0
set,"['the', 'set', 'of', 'prime', 'numbers', 'is', 'infinite']","['the', 'set', 'of', 'his', 'mind', 'was', 'obvious']",0.8607284426689148,0
study,"['he', 'is', 'a', 'quick', 'study']","['no', 'schools', 'offer', 'graduate', 'study', 'in', 'interior', 'design']",0.34209316968917847,0
mixture,"['he', 'drank', 'a', 'mixture', 'of', 'beer', 'and', 'lemonade']","['a', 'gradual', 'mixture', 'of', 'cultures']",0.724833607673645,0
read,"['she', 'read', 'the', 'sky', 'and', 'predicted', 'rain']","['the', 'fortune', 'teller', 'read', 'his', 'fate', 'in', 'the', 'crystal', 'ball']",0.6904261708259583,1
throw,"['football', 'tickets', 'are', 'expensive', 'at', 'fifty', 'bucks', 'a', 'throw']","['he', 'couldnt', 'afford', '50', 'a', 'throw']",0.6297186613082886,1
rest,"['now', 'that', 'were', 'all', 'in', 'agreement', 'we', 'can', 'put', 'that', 'issue', 'to', 'rest']","['the', 'boulder', 'came', 'to', 'rest', 'just', 'behind', 'the', 'house', 'after', 'rolling', 'down', 'the', 'mountain']",0.7122421264648438,1
connection,"['the', 'connection', 'between', 'overeating', 'and', 'obesity']","['my', 'headache', 'has', 'no', 'connection', 'with', 'me', 'going', 'out', 'last', 'night']",0.5480831861495972,1
expression,"['the', 'best', 'poker', 'players', 'can', 'tell', 'if', 'the', 'opponents', 'have', 'a', 'good', 'hand', 'by', 'looking', 'at', 'their', 'expression']","['her', 'expression', 'changed', 'from', 'joy', 'to', 'misery', 'after', 'realising', 'her', 'winning', 'lottery', 'ticket', 'had', 'expired']",0.6840872168540955,1
reduce,"['reduce', 'a', 'problem', 'to', 'a', 'single', 'question']","['reduce', 'ones', 'standard', 'of', 'living']",0.40861451625823975,0
quality,"['membership', 'of', 'this', 'golf', 'club', 'is', 'limited', 'to', 'those', 'of', 'quality', 'and', 'wealth']","['while', 'being', 'impulsive', 'can', 'be', 'great', 'for', 'artists', 'it', 'is', 'not', 'a', 'desirable', 'quality', 'for', 'engineers']",0.755630612373352,0
count,"['can', 'you', 'count', 'the', 'books', 'on', 'your', 'shelf']","['there', 'are', 'three', 'apples', 'count', 'them']",0.6266469955444336,1
soul,"['the', 'soul', 'of', 'honor']","['soul', 'was', 'politically', 'significant', 'during', 'the', 'civil', 'rights', 'movement']",0.4578540325164795,0
moon,"['men', 'first', 'stepped', 'on', 'the', 'moon', 'in', '1969']","['the', 'average', 'distance', 'to', 'the', 'moon', 'is', '384400', 'kilometers']",0.7619860172271729,1
beat,"['thugs', 'beat', 'him', 'up', 'when', 'he', 'walked', 'down', 'the', 'street', 'late', 'at', 'night']","['agassi', 'beat', 'becker', 'in', 'the', 'tennis', 'championship']",0.687006413936615,0
contact,"['contact', 'with', 'the', 'pier', 'scraped', 'paint', 'from', 'the', 'hull']","['the', 'pilot', 'made', 'contact', 'with', 'the', 'base']",0.4986415207386017,0
baby,"['this', 'project', 'is', 'his', 'baby']","['hey', 'baby', 'what', 'are', 'you', 'doing', 'later']",0.4355478286743164,0
run,"['the', 'assembly', 'line', 'was', 'on', 'a', '12hour', 'run']","['he', 'went', 'to', 'las', 'vegas', 'and', 'spent', 'all', 'his', 'money', 'over', 'a', 'threeday', 'run']",0.8365206718444824,1
pull,"['youll', 'be', 'sent', 'home', 'if', 'you', 'pull', 'another', 'stunt', 'like', 'that']","['pull', 'a', 'bank', 'robbery']",0.5372785925865173,1
treatment,"['the', 'change', 'is', 'due', 'largely', 'to', 'the', 'increased', 'availability', 'of', 'antiretroviral', 'treatment']","['a', 'treatment', 'or', 'cure', 'is', 'applied', 'after', 'a', 'medical', 'problem', 'has', 'already', 'started']",0.6944719552993774,1
motion,"['police', 'controlled', 'the', 'motion', 'of', 'the', 'crowd']","['he', 'made', 'a', 'motion', 'to', 'adjourn']",0.48071205615997314,0
keep,"['keep', 'food', 'for', 'a', 'week', 'in', 'the', 'pantry']","['i', 'keep', 'my', 'specimens', 'under', 'glass', 'to', 'protect', 'them']",0.779402494430542,0
air,"['the', 'flock', 'of', 'birds', 'took', 'to', 'the', 'air']","['i', 'need', 'some', 'fresh', 'air']",0.8705823421478271,1
vehicle,"['a', 'congregation', 'is', 'a', 'vehicle', 'of', 'group', 'identity']","['his', 'editorials', 'provided', 'a', 'vehicle', 'for', 'his', 'political', 'views']",0.44231534004211426,1
block,"['block', 'a', 'plate', 'for', 'printing']","['block', 'the', 'wheels', 'of', 'a', 'car']",0.598067581653595,1
pack,"['you', 'had', 'better', 'pack', 'your', 'swollen', 'ankle', 'with', 'ice']","['pack', 'your', 'tents', 'to', 'the', 'top', 'of', 'the', 'mountain']",0.6759389042854309,0
glimpse,"['from', 'the', 'window', 'he', 'could', 'catch', 'a', 'glimpse', 'of', 'the', 'lake']","['i', 'only', 'got', 'a', 'glimpse', 'of', 'the', 'car', 'so', 'i', 'can', 'tell', 'you', 'the', 'colour', 'but', 'not', 'the', 'registration', 'number']",0.7325897812843323,0
separation,"['the', 'separation', 'of', 'wheat', 'from', 'chaff']","['he', 'hid', 'in', 'the', 'separation', 'between', 'walls']",0.7862515449523926,0
break,"['the', 'break', 'in', 'the', 'eighth', 'frame', 'cost', 'him', 'the', 'match']","['they', 'hoped', 'to', 'avoid', 'a', 'break', 'in', 'relations']",0.7545793056488037,0
order,"['the', 'machine', 'is', 'now', 'in', 'working', 'order']","['he', 'put', 'his', 'desk', 'in', 'order']",0.5965055227279663,1
call,"['to', 'call', 'the', 'roll', 'of', 'a', 'military', 'company']","['the', 'ship', 'will', 'call', 'in', 'honolulu', 'tomorrow']",0.7269713282585144,0
head,"['the', 'head', 'of', 'the', 'page']","['the', 'head', 'of', 'the', 'list']",0.9431544542312622,1
rest,"['the', 'boulder', 'came', 'to', 'rest', 'just', 'behind', 'the', 'house', 'after', 'rolling', 'down', 'the', 'mountain']","['the', 'ocean', 'was', 'finally', 'at', 'rest']",0.8861275911331177,1
furniture,"['a', 'chair', 'is', 'furniture', 'sofas', 'are', 'also', 'furniture']","['how', 'much', 'furniture', 'did', 'they', 'leave', 'behind']",0.40426114201545715,1
position,"['chief', 'of', 'staff', 'is', 'the', 'second', 'highest', 'position', 'in', 'the', 'army']","['the', 'position', 'of', 'the', 'hands', 'on', 'the', 'clock']",0.6523975729942322,0
carry,"['i', 'will', 'carry', 'the', 'secret', 'to', 'my', 'grave']","['i', 'carry', 'her', 'image', 'in', 'my', 'minds', 'eye']",0.7605621218681335,1
be,"['when', 'will', 'the', 'meeting', 'be']","['i', 'shall', 'be', 'writing', 'to', 'you', 'soon']",0.9623773097991943,1
reproduction,"['unauthorized', 'reproduction', 'of', 'this', 'article', 'is', 'prohibited']","['gutenbergs', 'reproduction', 'of', 'holy', 'texts', 'was', 'far', 'more', 'efficient']",0.45269086956977844,1
third,"['it', 'contains', 'approximately', 'a', 'third', 'of', 'the', 'minimum', 'daily', 'requirement']","['he', 'ate', 'a', 'third', 'of', 'the', 'pie']",0.7126748561859131,0
check,"['katies', 'sick', 'so', 'i', 'need', 'to', 'check', 'up', 'on', 'her', 'and', 'see', 'if', 'she', 'needs', 'anything']","['check', 'the', 'oil', 'in', 'your', 'car', 'once', 'a', 'month']",0.7354162335395813,1
product,"['this', 'is', 'a', 'product', 'of', 'lime', 'and', 'nitric', 'acid']","['skill', 'is', 'the', 'product', 'of', 'hours', 'of', 'practice']",0.7749722599983215,0
audience,"['every', 'artist', 'needs', 'an', 'audience']","['he', 'saw', 'that', 'he', 'had', 'lost', 'his', 'audience']",0.578410804271698,0
remember,"['do', 'you', 'remember', 'that', 'he', 'once', 'loved', 'you']","['i', 'cant', 'remember', 'saying', 'any', 'such', 'thing']",0.7903412580490112,1
reason,"['the', 'reason', 'that', 'war', 'was', 'declared']","['there', 'is', 'reason', 'to', 'believe', 'he', 'is', 'lying']",0.509483277797699,0
number,"['i', 'hope', 'to', 'become', 'one', 'of', 'their', 'number', 'before', 'i', 'die']","['this', 'sweater', 'is', 'an', 'allwool', 'number']",0.5267354249954224,0
sense,"['its', 'common', 'sense', 'not', 'to', 'put', 'metal', 'objects', 'in', 'a', 'microwave', 'oven']","['he', 'hasnt', 'got', 'the', 'sense', 'god', 'gave', 'little', 'green', 'apples']",0.6362872123718262,1
ball,"['the', 'mayor', 'threw', 'out', 'the', 'first', 'ball']","['the', 'ball', 'rolled', 'into', 'the', 'corner', 'pocket']",0.8640227317810059,1
hum,"['there', 'is', 'a', 'constant', 'hum', 'of', 'military', 'preparation']","['the', 'hum', 'of', 'distant', 'traffic']",0.845771312713623,0
border,"['a', 'solid', 'border', 'around', 'a', 'table', 'of', 'figures']","['theres', 'a', 'nice', 'frilly', 'border', 'around', 'the', 'picture', 'frame']",0.7747270464897156,1
make,"['what', 'make', 'of', 'car', 'is', 'that']","['what', 'make', 'of', 'car', 'do', 'you', 'drive']",0.911773145198822,1
body,"['whats', 'a', 'body', 'got', 'ta', 'do', 'to', 'get', 'a', 'drink', 'around', 'here']","['they', 'found', 'the', 'body', 'in', 'the', 'lake']",0.6314383149147034,1
keep,"['keep', 'food', 'for', 'a', 'week', 'in', 'the', 'pantry']","['i', 'always', 'keep', 'batteries', 'in', 'the', 'freezer']",0.7946258783340454,1
seat,"['the', 'seat', 'of', 'a', 'saddle']","['he', 'sat', 'on', 'the', 'arm', 'of', 'the', 'chair', 'rather', 'than', 'the', 'seat', 'which', 'always', 'annoyed', 'his', 'mother']",0.8340166211128235,1
set,"['the', 'subjects', 'set', 'led', 'them', 'to', 'solve', 'problems', 'the', 'familiar', 'way', 'and', 'to', 'overlook', 'the', 'simpler', 'solution']","['his', 'instructions', 'deliberately', 'gave', 'them', 'the', 'wrong', 'set']",0.9209430813789368,1
squeeze,"['increased', 'expenses', 'put', 'a', 'squeeze', 'on', 'profits']","['getting', 'through', 'that', 'small', 'opening', 'was', 'a', 'tight', 'squeeze']",0.6663450002670288,0
place,"['your', 'place', 'or', 'mine']","['a', 'womans', 'place', 'is', 'no', 'longer', 'in', 'the', 'kitchen']",0.675996720790863,0
key,"['the', 'key', 'to', 'winning', 'a', 'game']","['the', 'key', 'to', 'solving', 'this', 'problem', 'is', 'persistence']",0.8890212774276733,1
home,"['home', 'is', 'where', 'the', 'heart', 'is']","['theres', 'no', 'place', 'like', 'home']",0.655985951423645,1
arousal,"['the', 'mechanism', 'for', 'arousal', 'from', 'sleep']","['the', 'animal', 'undergoes', 'regular', 'spells', 'of', 'arousal']",0.48500359058380127,1
hit,"['we', 'were', 'hit', 'by', 'really', 'bad', 'weather']","['the', 'temperature', 'could', 'hit', '110', 'f', 'tomorrow']",0.9146355390548706,0
beat,"['i', 'beat', 'the', 'traffic']","['beat', 'the', 'subway', 'fare']",0.6527081727981567,0
go,"['messages', 'must', 'go', 'through', 'diplomatic', 'channels']","['we', 'should', 'go', 'farther', 'in', 'this', 'matter']",0.9851824045181274,1
cycle,"['the', 'neverending', 'cycle', 'of', 'the', 'seasons']","['the', 'cycle', 'of', 'the', 'seasons', 'or', 'of', 'the', 'year']",0.892469048500061,1
